Fecha,ID_de_trampa,Zona,Coordenada_Este,Coordenada_Norte,Responsable_de_captura,Otros_responsables,Longitud_total,Longitud_de_cola,Altura,Sexo,Edad,Color,Patron,Gris,Negro,Pardo,Amarillo,Naranja,Blanco,Peso,Condicion_corporal,Altitud,Fase,Estado_de_salud,Estado_reproductivo,Contenido_estomacal_notas,Contenido_estomacal_plumas,Contenido_estomacal_pelos,Contenido_estomacal_insectos,Contenido_estomacal_plantas,Contenido_estomacal_desperdicios,Contenido_estomacal_inorganico,Observaciones
08/Jul/2018,TC-02-006-K9,2,NA,NA,Roxana Carrillo,NA,79,32,32,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.5,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/Jul/2018,TC-01-346-AS,1,NA,NA,Javier Angulo,NA,55,20,16,M,juvenil,negro,solido,0,1,0,0,0,0,1.3,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/Jul/2018,TC-02-004-DN,2,NA,NA,Pablo Nereyda,Georgina Castro,71,24,24,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2.7,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Jul/2018,TC-01-221-DN,1,NA,NA,Georgina Castro,NA,56,20.4,19,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,1,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/Jul/2018,TC-01-338-AS,1,NA,NA,Antonio Gorriño,NA,55,22,24,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.2,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/Jul/2018,NA,1,NA,NA,Camerino Reyes,NA,79,24,25,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.7,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gravida
26/Jul/2018,TC-02-002-TX,2,NA,NA,Antonio Gorriño,NA,77,25,23,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.5,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreja derecha cortada
03/Jun/2018,TC-01-375-DN,1,NA,NA,Aldo Rodríguez,NA,NA,NA,NA,NA,NA,gris tigre,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,No se logro medir por descomposición
10/Jun/2018,TC-01-271-AC,1,NA,NA,Salvador Figueroa,NA,77,31,28,M,adulto,gris tigre,atigrado,1,0,0,0,0,0,3.5,3,NA,erradicacion,enfermo,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/Jun/2018,TC-02-006-K9,2,NA,NA,Roxana Carrillo,NA,69,28,28,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2.3,1,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/Jun/2018,TC-02-004-DN,2,NA,NA,Georgina Castro,NA,72,26,26,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2.4,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/Jun/2018,TC-01-157-TR,1,NA,NA,Roxana Carrillo,NA,79,26,30,M,adulto,gris tigre,atigrado,1,0,0,0,0,0,3,1,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tenia collar con frecuencia 167.041
29/Jun/2018,TC-01-053-AS,1,NA,NA,Armando Martínez,NA,68.5,22.8,20.3,H,juvenil,gris atrigrado,atigrado,1,0,0,0,0,0,1.6,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/May/2018,TC-01-266-AC,1,NA,NA,NA,NA,73,28,22,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/May/2018,TC-02-004-K9,2,NA,NA,Georgina Castro,NA,70,28,23,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,1.5,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/May/2018,TC-02-007-DN,2,NA,NA,Georgina Castro,NA,73,28,23,M,adulto,gris tigre,atigrado,1,0,0,0,0,0,1.7,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/May/2018,TC-01-349-AS,1,NA,NA,Gustavo Vásquez,NA,74,31,25,H,adulto,gris tigre,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peludo
03/May/2018,TC-01-359-CT,1,NA,NA,Gustavo Vásquez,NA,75,31,26,H,adulto,gris tigre,atigrado,1,0,0,0,0,0,2.5,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/May/2018,TC-01-176-AG,1,NA,NA,Javier Angulo,NA,68,25,19,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,1.4,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/May/2018,TC-01-316-TR,1,NA,NA,Georgina Castro,NA,66,27,23,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/May/2018,TC-02-321-CR,2,NA,NA,Camerino Reyes,NA,67,28,26,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/May/2018,TC-01-338-AC,1,NA,NA,Camerino Reyes,NA,76,26,32,M,adulto,gris tigre,atigrado,1,0,0,0,0,0,4.5,4,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/May/2018,TC-02-002-K9,2,NA,NA,Georgina Castro,NA,83,30,29,M,adulto,negro,solido,0,1,0,0,0,0,3.5,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/May/2018,TC-01-367-AG,1,NA,NA,Nicolás Núñez,NA,62,25,24,M,juvenil,negro,solido,0,1,0,0,0,0,2.4,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/May/2018,TC-02-005-K9,2,NA,NA,Georgina Castro,NA,72,29,27,H,adulto,gris tigre,atigrado,1,0,0,0,0,0,2.1,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/May/2018,TC-01-189-JA,1,NA,NA,Javier Angulo,NA,77,30,23,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2.2,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/May/2018,TC-01-335-AC,1,NA,NA,Javier Angulo,NA,69,27,20,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,1.4,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/May/2018,TC-01-082-TR,1,NA,NA,NA,NA,75,28,23,H,juvenil,gris tigre,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/May/2018,NA,1,NA,NA,Javier Angulo,NA,79,29,27,M,adulto,negro,solido,0,1,0,0,0,0,3.4,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/May/2018,TC-02-002-DN,2,NA,NA,Georgina Castro,NA,78,28,28.5,M,adulto,grtis tigre,atigrado,1,0,0,0,0,0,4.1,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/May/2018,TC-01-321-CR,1,NA,NA,Salvador Figueroa,NA,75,29,25.5,M,juvenil,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/May/2018,TC-01-311-TR,1,NA,NA,Roxana Carrillo,NA,84,29,29,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/May/2018,TC-01-311-TR,1,NA,NA,Roxana Carrillo,NA,84,29,29,M,juvenil,gris tigre,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/Nov/2018,TC-02-103-AM,2,NA,NA,Luis Armando Estudillo ,NA,74,30,32,M,adulto,gris obscuro,solido,1,0,0,0,0,0,4,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/Nov/2018,TC-02-005-K9,2,NA,NA,Luis Armando Estudillo ,NA,78,29,25,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.1,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sin pata anterior derecha
08/Nov/2018,TC-02-101-AM,2,NA,NA,Marco Ontiveros Cordova,NA,69,26,26,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/Nov/2018,TC-01-360-CT,1,NA,NA,Nicolás Núñez,NA,46,18,16,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/Nov/2018,TC-02-075-GV,2,NA,NA,Luis Armando Estudillo ,NA,70,24,21,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.7,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Nov/2018,TC-01-302-JA,1,NA,NA,Nicolás Núñez,NA,49,18,17,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.1,3,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/Nov/2018,TC-02-067-GV,2,NA,NA,Lluvia Espinoza,Jairo R. Carlin,66.5,31,22,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.5,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/Oct/2018,TC-02-066-GV,2,NA,NA,Eduardo Jiménez,NA,72,26,25,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,3.7,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/Oct/2018,TC-02-081-EJ,2,NA,NA,José Luis Bolivar,NA,70,27,29,H,adulto,blanco con negro,bicolor,0,1,0,0,0,1,3,5,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/Oct/2018,TC-02-072-GV,2,NA,NA,Gustavo Vásquez,NA,64,26,29,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/Oct/2018,TC-02-101-AM,2,NA,NA,Armando Martínez,NA,68,26,28,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,Orejas mochas
09/Oct/2018,TC-01-094-TR,1,NA,NA,Atzin Arenas,NA,73,28,32,H,adulto,gris atrigrado,atigrado,1,0,0,0,0,0,2.4,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/Oct/2018,TC-01-001-AG,1,NA,NA,José Luis Bolivar,NA,70,26,25,H,juvenil,gris atrigrado,atigrado,1,0,0,0,0,0,2.3,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/Oct/2018,TC-02-080-EJ,2,NA,NA,José Luis Bolivar,NA,70,24,25,H,juvenil,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/Oct/2018,TC-01-154-TR,1,NA,NA,Atzin Arenas,NA,76,28,30,H,adulto,gris atrigrado,atigrado,1,0,0,0,0,0,3.2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/Oct/2018,TC-02-064-GV,2,NA,NA,Eduardo Jiménez,NA,74,25,20,H,adulto,gris atrigrado,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/Oct/2018,TC-02-078-EJ,2,NA,NA,Atzin Arenas,NA,74,27,25,H,adulto,gris atrigrado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/Oct/2018,TC-02-087-EJ,2,NA,NA,Atzin Arenas,NA,67,24,30,H,adulto,gris atrigrado,atigrado,1,0,0,0,0,0,2.1,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Oct/2018,TC-02-101-AM,2,NA,NA,Luis Armando Estudillo ,NA,78,30,29,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Oct/2018,TC-02-058-NN,2,NA,NA,Cristian Flores,NA,74,29,26,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Oct/2018,TC-02-086-EJ,2,NA,NA,Atzin Arenas,NA,72,25,29,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.7,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/Oct/2018,TC-01-152-TR,1,NA,NA,Atzin Arenas,NA,88,30,33,M,adulto,gris atigrado,atigrado,1,0,0,0,0,0,4.5,4,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/Oct/2018,TC-02-066-GV,2,NA,NA,Nicolás Núñez,NA,72,26,23,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/Oct/2018,TC-02-095-AM,2,NA,NA,Nicolás Núñez,NA,76,26,25,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/Sep/2018,TC-02-022-NN,2,NA,NA,Cristian Flores,NA,68,28,25,H,juvenil,negro y blanco,bicolor,0,1,0,0,0,1,3,3,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/Sep/2018,TC-02-065-GV,2,NA,NA,Gustavo Vásquez,NA,79,30,27,H,juvenil,negro,solido,0,1,0,0,0,0,2,3,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/Sep/2018,TC-02-053-NN,2,NA,NA,Nicolás Núñez,NA,73,26,24,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,Orejas mochas
08/Sep/2018,TC-02-038-NN,2,NA,NA,Cristina Casillas,NA,72,28,23,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.1,4,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/Sep/2018,TC-01-101-TR,1,NA,NA,Armando Martínez,NA,61,23,21,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1,2,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/Sep/2018,TC-01-228-DN,1,NA,NA,Nicolás Núñez,NA,73,25,25,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2.1,3,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Orejas mochas
16/Sep/2018,TC-02-100-AM,2,NA,NA,Armando Martínez,NA,68,22,29,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/Sep/2018,TC-02-061-GV,2,NA,NA,Gustavo Vásquez,NA,70,25,23,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.5,2,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/Sep/2018,TC-01-099-TR,1,NA,NA,Armando Martínez,NA,33,16,14,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,0.5,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/Sep/2018,TC-02-023-NN,2,NA,NA,Gustavo Vásquez,NA,74,25,24,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,2,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/Sep/2018,TC-02-042-NN,2,NA,NA,Eduardo Jiménez,NA,67,23,15,H,juvenil,amarillo grisaceo,solido,0,0,0,1,0,0,2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Sep/2018,TC-01-158-TR,1,NA,NA,José Luis Bolivar,NA,75,32,38,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3.8,4,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Sep/2018,TC-01-224-DN,1,NA,NA,José Luis Bolivar,NA,68,27,28,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/Sep/2018,TC-01-343-DN,1,NA,NA,José Luis Bolivar,NA,74,27,26,H,adulto,gris atigrado,atigrado,1,0,0,0,0,0,3,4,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/Sep/2018,TC-02-058-NN,2,NA,NA,Sergio Muños ,NA,68,22,27,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/Sep/2018,TC-01-371-AG,1,NA,NA,Atzin Arenas,NA,76,26,NA,M,juvenil,negro,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/Sep/2018,TC-01-364-AG,1,NA,NA,José Luis Bolivar,NA,65,27,26,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.5,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/Abr/2019,TC-07-012-AC,7,NA,NA,Cristian Flores,NA,76,30,26,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.4,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le tomó muestra
28/Abr/2019,TC-01-055-JA,1,NA,NA,Nicolás Núñez,NA,70,26,25,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.1,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le tomó muestra de oreja en NAcl t-2206
23/Abr/2019,TC-03-074-CF,3,NA,NA,Alejandra Ochoa,NA,37,27,24,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/Abr/2019,TC-03-026-JR,3,NA,NA,Alejandra Ochoa,NA,41,30,25,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/Abr/2019,TC-04-015-CR,4,NA,NA,Efraín Carrillo,NA,73,28,24,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/Abr/2019,TC-04-011-CR,4,NA,NA,Efraín Carrillo,NA,NA,NA,NA,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/Abr/2019,TC-04-092-CR,4,NA,NA,Alejandra Ochoa,NA,48,28,28,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/Abr/2019,TC-05-051-CR,5,NA,NA,Miguel Vázquez,NA,NA,NA,NA,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/Abr/2019,TC-05-053-CR,5,NA,NA,Miguel Vázquez,NA,NA,NA,NA,NA,NA,negro,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/Abr/2019,TC-05-021-LE,5,NA,NA,Efraín Carrillo,NA,NA,NA,NA,NA,NA,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/Abr/2019,TC-05-006-AM,5,NA,NA,Eva García,NA,71,31,22,H,adulto,negro,solido,0,1,0,0,0,0,2.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le tomó muestra t-2205
04/Ene/2019,TC-02-142-CR,2,NA,NA,Cristian Flores,NA,NA,NA,NA,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,No se pudieron tomar medidas por el estado abanzado de descomposicion.
04/Ene/2019,TC-02-132-JR,2,NA,NA,Cristian Flores,NA,64,26,20,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,1.5,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/Ene/2019,TC-02-136-CF,2,NA,NA,Cristian Flores,NA,NA,NA,NA,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,NA,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,No se pudieron tomar medidas por el estado abanzado de descomposicion.
03/Ene/2019,TC-03-007-NN,3,NA,NA,Luis Armando Estudillo ,NA,NA,NA,NA,NA,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se le encontro en estado muy avanzado de descomposición. 
03/Ene/2019,TC-03-037-LE,3,NA,NA,Jairo R. Carlin,NA,72,28,24,H,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,2.4,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Ene/2019,TC-03-064-K9,3,NA,NA,Jairo R. Carlin,NA,73.5,27,25,H,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,1.8,1,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Ene/2019,TC-03-074-CF,3,NA,NA,Luis Armando Estudillo ,NA,79,28,25,M,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,3,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/Ene/2019,TC-03-054-JR,3,NA,NA,Armando Martínez,NA,67,22,21,H,adulto,gris,solido,1,0,0,0,0,0,1.6,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Ene/2019,TC-03-076-K9,3,NA,NA,Armando Martínez,NA,66,24,22,H,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,0.9,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Ene/2019,TC-04-055-NN,4,NA,NA,Camerino Reyes,NA,72,30,25,H,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,2.2,2,NA,erradicacion,enfermo,NA,NA,NA,NA,NA,NA,NA,NA,Debil
03/Ene/2019,TC-04-010-CF,4,NA,NA,Cristian Flores,NA,NA,NA,NA,M,juvenil,gris atigrado ,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro muerto en estado avanzado de descomposicion.
02/Ene/2019,TL-05-016-LE,5,NA,NA,Luis Armando Estudillo ,NA,80,20,15,NA,NA,gris atigrado ,atigrado,1,0,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se le encontro ya en un grado muy avanzado de descomposición .
02/Ene/2019,TC-05-013-CF,5,NA,NA,Cristian Flores,NA,77,30,24,M,juvenil,gris atigrado ,atigrado,1,0,0,0,0,0,3.1,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Ene/2019,TC-05-015-CF,5,NA,NA,Cristian Flores,NA,69,26,21,H,juvenil,gris atigrado ,atigrado,1,0,0,0,0,0,1.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Ene/2019,TC-02-119-MO,2,NA,NA,Jairo R. Carlin,NA,80,31.5,25,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.4,1,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Ene/2019,TC-02-097-AM,2,NA,NA,Camerino Reyes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se le encontro muerto en estado avanzado de descopmpsición. 
07/Ene/2019,TC-02-103-AM,2,NA,NA,Camerino Reyes,NA,66,24,22,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro muerto.
08/Ene/2019,TC-03-050-AM,3,NA,NA,José Cortez,NA,79,30,30,M,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,3.4,3,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/Ene/2019,TC-03-040-LE,3,NA,NA,José Cortez,NA,68,25,27,H,juvenil,gris atigrado ,atigrado,1,0,0,0,0,0,2.2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/Ene/2019,TC-03-070-CF,3,NA,NA,José Cortez,NA,67,25,26,H,juvenil,blanco con negr,bicolor,0,1,0,0,0,1,2.2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/Ene/2019,TC-03-037-LE,3,NA,NA,Camerino Reyes,NA,75,26,24,H,adulto,gris atigrado ,atigrado,1,0,0,0,0,0,2,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/Ene/2019,TC-04-013-CR,4,NA,NA,Camerino Reyes,NA,71,26,24,H,adulto,gris rayado,atigrado,1,0,0,0,0,0,2.2,2,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/Ene/2019,TC-04-031-JR,4,NA,NA,Jairo R. Carlin,NA,71,27,20,H,adulto,negro,solido,0,1,0,0,0,0,1.7,1,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
10/Ene/2019,TC-04-032-JR,4,NA,NA,Jairo R. Carlin,NA,76,28,22,H,adulto,bicolor,bicolor,NA,NA,NA,NA,NA,NA,1.8,1,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
09/Ene/2019,TC-05-020-LE,5,NA,NA,Luis Armando Estudillo ,NA,69,20,17,H,juvenil,gris atigrado,atigrado,1,0,0,0,0,0,2.3,2,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro ya muerto. 
09/Ene/2019,TC-05-052-CR,5,NA,NA,Camerino Reyes,NA,71,27,25,H,adulto,negro,solido,0,1,0,0,0,0,2,2,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,Se comio parte de la pata anterior.
10/Ene/2019,TC-05-023-LE,5,NA,NA,Luis Armando Estudillo ,NA,27,15,17,H,juvenil,negro,solido,0,1,0,0,0,0,2.2,2,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
